Bus16451112.txt	5036	5054	http://en.wikipedia.org/wiki/Claudio_X._Gonzales	1.0	PER/NAM
Bus16451112.txt	5060	5079	http://en.wikipedia.org/wiki/Milledge_A._Hart_III	1.0	PER/NAM
Bus16451112.txt	5208	5217	http://en.wikipedia.org/wiki/Home_Depot	1.0	PER/NAM
Bus16451112.txt	583	602	http://en.wikipedia.org/wiki/General_Electric	1.0	PER/NAM
Bus16451112.txt	611	618	http://en.wikipedia.org/wiki/Robert_Nardelli	1.0	PER/NAM
Bus16451112.txt	652	661	http://en.wikipedia.org/wiki/Home_Depot	1.0	PER/NAM
Bus16451112.txt	668	675	http://en.wikipedia.org/wiki/Robert_Nardelli	1.0	PER/NAM
Bus16451112.txt	699	709	http://en.wikipedia.org/wiki/Frank_Blake	1.0	PER/NAM
Bus16451112.txt	705	709	http://en.wikipedia.org/wiki/Frank_Blake	1.0	PER/NAM
Bus16451112.txt	791	800	http://en.wikipedia.org/wiki/Home_Depot	1.0	PER/NAM
Bus16451112.txt	812	824	http://en.wikipedia.org/wiki/Jerry_Shields	1.0	PER/NAM
Bus16451112.txt	818	824	http://en.wikipedia.org/wiki/Jerry_Shields	1.0	PER/NAM
Bus16451112.txt	927	931	http://en.wikipedia.org/wiki/Frank_Blake	1.0	PER/NAM
Bus16451112.txt	979	986	http://en.wikipedia.org/wiki/Robert_Nardelli	1.0	PER/NAM
